round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer
1,171.55207925379509,0.5588615536689758,663.9696170174276,0.50637823,<function relu at 0x1370a5d90>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,279.62297067975317,0.561448872089386,720.1872680122431,0.5213533,<function relu at 0x1370a5d90>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,126.27867053427948,0.47606727480888367,579.5331306140157,0.5213533,<function relu at 0x1370a5d90>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,91.52473242440168,0.5097024440765381,490.5079850605707,0.5091514,<function relu at 0x1370a5d90>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,214.30266181185823,0.5795601606369019,568.9169491277559,0.5163616,<function relu at 0x1370a5d90>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,98.1236921855734,0.5368693470954895,732.245844260759,0.52357185,<function relu at 0x1370a5d90>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,310.43534616171775,0.5536869168281555,475.8531011749623,0.52689964,<function relu at 0x1370a5d90>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,276.0766333102563,0.4747736155986786,872.0965590389715,0.50748754,<function relu at 0x1370a5d90>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,390.8235322821495,0.5717982053756714,781.8091890374225,0.4963949,<function relu at 0x1370a5d90>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,102.47304176636531,0.5213454365730286,487.00789566166986,0.53799224,<function relu at 0x1370a5d90>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,400.2436174439582,0.5705045461654663,563.1847265987217,0.5213533,<function relu at 0x1370a5d90>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,113.50743699166321,0.491591215133667,632.2152152926275,0.49528563,<function relu at 0x1370a5d90>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,100.33598338493555,0.5122897624969482,572.4739733636214,0.52024406,<function relu at 0x1370a5d90>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,124.86956733812181,0.5200517177581787,742.6769518183128,0.50471437,<function relu at 0x1370a5d90>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,259.21098268417614,0.4527813792228699,445.8184213241602,0.52357185,<function relu at 0x1370a5d90>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,195.53695153634885,0.5601552128791809,657.6986198234875,0.5180255,<function relu at 0x1370a5d90>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,99.49167983436338,0.4954721927642822,535.6590464798794,0.5163616,<function relu at 0x1370a5d90>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,114.81909076054069,0.5433376431465149,650.6901742572329,0.50637823,<function relu at 0x1370a5d90>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,438.30743574016617,0.5743855237960815,641.8818000797688,0.52024406,<function relu at 0x1370a5d90>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,135.14259691472813,0.4644243121147156,148.63057561484032,0.51525235,<function elu at 0x1370a5b70>,32,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,84.67612491326375,0.5045278072357178,147.11742671515898,0.5324459,<function elu at 0x1370a5b70>,32,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,55.592014850651,0.5032341480255127,143.393922307527,0.52357185,<function elu at 0x1370a5b70>,32,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,67.52766469780255,0.5498059391975403,164.8084040264652,0.5280089,<function elu at 0x1370a5b70>,32,0.0,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,77.21467501009883,0.5032341480255127,113.05418789948746,0.5180255,<function elu at 0x1370a5b70>,32,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,51.114118479818764,0.5562742352485657,137.1130790795079,0.5091514,<function elu at 0x1370a5b70>,32,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,71.88226631727132,0.5355756878852844,260.28134439630236,0.51192456,<function elu at 0x1370a5b70>,32,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,189.02126968600925,0.42690813541412354,180.76645323996138,0.50305045,<function elu at 0x1370a5b70>,32,0.0,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,68.7810920848575,0.47218629717826843,125.53454982103801,0.5013866,<function elu at 0x1370a5b70>,32,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,149.4894212967057,0.5743855237960815,182.5082784812449,0.51136994,<function elu at 0x1370a5b70>,32,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,62.657734785783184,0.565329909324646,153.7652141001908,0.536883,<function elu at 0x1370a5b70>,32,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,166.52407071013656,0.565329909324646,173.82185969297183,0.52357185,<function elu at 0x1370a5b70>,32,0.0,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,56.270463953351296,0.48382923007011414,145.92698082312967,0.48752078,<function elu at 0x1370a5b70>,32,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,85.38957991112713,0.45407503843307495,158.31569014055756,0.5102607,<function elu at 0x1370a5b70>,32,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,64.61758928681407,0.5239327549934387,286.01475052666945,0.50804216,<function elu at 0x1370a5b70>,32,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,63.975434010889366,0.48771020770072937,205.21398394727998,0.5102607,<function elu at 0x1370a5b70>,32,0.0,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,64.62180530701079,0.47089263796806335,116.22901751792769,0.5124792,<function elu at 0x1370a5b70>,32,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,81.79233731643657,0.4566623568534851,146.84798100070034,0.5180255,<function elu at 0x1370a5b70>,32,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,51.2931756319389,0.5239327549934387,104.66728551878376,0.49861342,<function elu at 0x1370a5b70>,32,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,133.94109841922892,0.417852520942688,188.14225196097865,0.5058236,<function elu at 0x1370a5b70>,32,0.0,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,49.68559235280421,0.5045278072357178,117.62561060545251,0.5196894,<function elu at 0x1370a5b70>,32,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,71.10890213545667,0.5161707401275635,217.35928402274962,0.5219079,<function elu at 0x1370a5b70>,32,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,67.34994610469369,0.5433376431465149,116.67733895031532,0.52357185,<function elu at 0x1370a5b70>,32,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,130.03240471330375,0.44372573494911194,179.70901542574714,0.5219079,<function elu at 0x1370a5b70>,32,0.0,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,68.24646223593807,0.5381630063056946,266.13673491009854,0.5391015,<function elu at 0x1370a5b70>,32,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,273.27885225796916,0.5705045461654663,290.1242112822488,0.5180255,<function elu at 0x1370a5b70>,32,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,102.16296627543105,0.5549805760383606,349.2629126423409,0.51913476,<function elu at 0x1370a5b70>,32,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,218.37998414625633,0.43208280205726624,303.6250716308323,0.51469773,<function elu at 0x1370a5b70>,32,0.1,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,98.21931112568252,0.5045278072357178,317.129403891328,0.52412647,<function elu at 0x1370a5b70>,32,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,101.11627556528188,0.5433376431465149,277.4142609912028,0.51858014,<function elu at 0x1370a5b70>,32,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,155.73418520277252,0.5730918645858765,355.96752961846903,0.49362174,<function elu at 0x1370a5b70>,32,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,152.65771058984438,0.5523932576179504,307.60710294684367,0.50748754,<function elu at 0x1370a5b70>,32,0.1,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,138.30204226159495,0.561448872089386,420.89373255860323,0.52579033,<function elu at 0x1370a5b70>,32,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,82.00513559911414,0.5045278072357178,270.5816620346975,0.5174709,<function elu at 0x1370a5b70>,32,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,114.57912339460958,0.5510995984077454,336.6415937299935,0.5130338,<function elu at 0x1370a5b70>,32,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,134.69339545917387,0.41914618015289307,296.076666021109,0.49750414,<function elu at 0x1370a5b70>,32,0.1,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,85.18260550653179,0.5562742352485657,436.3771709287689,0.50415975,<function elu at 0x1370a5b70>,32,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,97.97916269240682,0.4734799563884735,292.84057238045096,0.53078204,<function elu at 0x1370a5b70>,32,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,122.41717237149297,0.5692108869552612,283.6383956257529,0.5024958,<function elu at 0x1370a5b70>,32,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,293.80539374703113,0.5717982053756714,292.0496465584601,0.505269,<function elu at 0x1370a5b70>,32,0.1,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,79.3585491106396,0.529107391834259,325.78196477651994,0.51913476,<function elu at 0x1370a5b70>,32,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,206.23883461304501,0.5588615536689758,305.92239288482415,0.51136994,<function elu at 0x1370a5b70>,32,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,108.5737574134422,0.5329883694648743,283.2682098287116,0.5130338,<function elu at 0x1370a5b70>,32,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,377.0133242983405,0.5692108869552612,320.4704312934389,0.50471437,<function elu at 0x1370a5b70>,32,0.1,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,117.44157800020561,0.4695989787578583,360.8507042248515,0.5102607,<function elu at 0x1370a5b70>,32,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,194.06843939974885,0.5666235685348511,326.30560906992577,0.53078204,<function elu at 0x1370a5b70>,32,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,91.77064152923623,0.45924967527389526,285.9370620566742,0.5091514,<function elu at 0x1370a5b70>,32,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,108.76330319659985,0.4683052897453308,440.7690907508482,0.5058236,<function elu at 0x1370a5b70>,32,0.1,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,124.45338118184276,0.5485122799873352,482.27923871726375,0.5196894,<function elu at 0x1370a5b70>,32,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,76.14640247991446,0.5187580585479736,347.0893759492101,0.49195784,<function elu at 0x1370a5b70>,32,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,106.63671813806926,0.5265200734138489,542.3297666019687,0.509706,<function elu at 0x1370a5b70>,32,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,169.14182124563516,0.49935317039489746,329.6460978359364,0.5135885,<function elu at 0x1370a5b70>,32,0.2,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,105.06246814012219,0.5161707401275635,493.84066923102336,0.52634495,<function elu at 0x1370a5b70>,32,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,148.34634389544212,0.4527813792228699,354.72620555604755,0.51192456,<function elu at 0x1370a5b70>,32,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,148.64607676003914,0.44372573494911194,537.0027975716065,0.5174709,<function elu at 0x1370a5b70>,32,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,113.0235913117521,0.527813732624054,344.34229124114705,0.53133667,<function elu at 0x1370a5b70>,32,0.2,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,86.80048172470823,0.48771020770072937,405.2865512824627,0.505269,<function elu at 0x1370a5b70>,32,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,202.49599323544126,0.5562742352485657,394.3251126459157,0.50027734,<function elu at 0x1370a5b70>,32,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,133.61983718970768,0.5523932576179504,407.5766901237331,0.5252357,<function elu at 0x1370a5b70>,32,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,299.25378366645526,0.5705045461654663,351.81211732006443,0.5069329,<function elu at 0x1370a5b70>,32,0.2,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,107.27114568120604,0.5679172277450562,459.9361770384456,0.5174709,<function elu at 0x1370a5b70>,32,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,87.09343547253529,0.49935317039489746,345.8747095498388,0.50027734,<function elu at 0x1370a5b70>,32,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,185.52507786917346,0.5239327549934387,424.1354638563549,0.50471437,<function elu at 0x1370a5b70>,32,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,98.14734915465618,0.4786545932292938,350.972891673735,0.51136994,<function elu at 0x1370a5b70>,32,0.2,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,158.94614442970897,0.5510995984077454,502.6258539167035,0.5013866,<function elu at 0x1370a5b70>,32,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,137.47944536492864,0.5601552128791809,488.9190877109386,0.5174709,<function elu at 0x1370a5b70>,32,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,111.3493033306719,0.4980595111846924,502.30210393227543,0.5141431,<function elu at 0x1370a5b70>,32,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,115.67471939225092,0.5705045461654663,471.80167924200765,0.51858014,<function elu at 0x1370a5b70>,32,0.2,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,101.69785345356338,0.561448872089386,345.1995882445815,0.4997227,<function elu at 0x1370a5b70>,32,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,120.84598139556846,0.5743855237960815,346.90518450829563,0.54132,<function elu at 0x1370a5b70>,32,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,232.2343560498868,0.5601552128791809,458.7269007999634,0.50748754,<function elu at 0x1370a5b70>,32,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,268.81929100993995,0.5666235685348511,432.1737778886318,0.53078204,<function elu at 0x1370a5b70>,32,0.2,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,256.3478736235901,0.5743855237960815,566.0693761706021,0.51525235,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,162.35343832432991,0.46571797132492065,406.11551944269314,0.50471437,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,121.5451058687553,0.5316947102546692,477.4541549555672,0.49916804,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,88.81756983629944,0.529107391834259,513.3048037816204,0.5169163,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,141.42399993935965,0.5666235685348511,464.44771656749384,0.4980588,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,203.8103246849228,0.5640362501144409,485.08765405029703,0.5196894,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,158.42353893837677,0.5109961032867432,405.7396011140964,0.53410983,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,144.1033948575078,0.5536869168281555,423.4122523489226,0.5429839,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,99.85719691149475,0.5226390957832336,506.29583545585376,0.50305045,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,162.43591324385548,0.47736093401908875,544.7700304485201,0.5124792,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,71.29081717191353,0.48900386691093445,461.0941301918136,0.50471437,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,160.2996192724862,0.5329883694648743,435.79241197769073,0.52246255,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,151.65945497737357,0.5498059391975403,497.79336304117163,0.51858014,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,132.33026877103464,0.4346701204776764,335.61644517641497,0.5069329,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,150.4332783885329,0.4527813792228699,683.3841661737815,0.5124792,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,352.99815421949535,0.5730918645858765,499.31939023610823,0.4980588,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,151.48127278751113,0.529107391834259,473.5506277523369,0.51192456,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,228.3359741566252,0.4579560160636902,465.8412630628098,0.5180255,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,101.7491466181707,0.4463130533695221,434.9058356345923,0.5124792,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,100.33688433450992,0.5433376431465149,496.50224457379517,0.5058236,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,255.34396536014057,0.5705045461654663,460.4748278558089,0.5196894,<function elu at 0x1370a5b70>,32,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
