round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
1,157.4231558697344,0.5174643993377686,531.3363687998708,0.5280089,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,394.4694066214222,0.529107391834259,936.2840232404814,0.44148642,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,132.8493241955361,0.5174643993377686,570.5434974505382,0.51136994,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,134.2026039730531,0.5174643993377686,472.43651805503197,0.5357737,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,94.62238294988832,0.5122897624969482,512.3381906214253,0.52634495,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,369.544447668157,0.4864165484905243,1276.3055877939437,0.44148642,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,179.6844577369838,0.5265200734138489,530.6624136367773,0.51858014,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,125.13639113017844,0.5381630063056946,428.78348555223715,0.5163616,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,96.13605837803455,0.5355756878852844,409.55292293064076,0.50637823,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,247.2970065453691,0.5187580585479736,572.0213759808955,0.5280089,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,120.68807951814915,0.5265200734138489,628.2945760091146,0.5174709,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,142.71166340777359,0.4747736155986786,543.1625641596959,0.5330005,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,126.34012646200124,0.5252264142036438,687.9643880682262,0.5141431,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,188.4754035031811,0.5239327549934387,641.5207872861502,0.5058236,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,149.3023705550338,0.481241911649704,486.5101541444056,0.51525235,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,219.0058373454934,0.529107391834259,660.4585526265902,0.51858014,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,90.07394401283807,0.5342820286750793,456.5381903539944,0.4963949,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
