round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
25,0.7497391538817392,0.5692108869552612,0.6393267481907566,0.5851359,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6873893203433087,0.5692108869552612,0.6844681600233745,0.5890183,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6843694445386741,0.5795601606369019,0.6535093160186023,0.6428175,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6871699531204796,0.5743855237960815,0.677025726783031,0.6100943,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7107329645409776,0.5717982053756714,0.6553543369041439,0.62007767,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6812648349098216,0.5705045461654663,0.6694873711894898,0.59179145,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7171702573092757,0.5692108869552612,0.6133532439809473,0.5851359,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7005782421933726,0.5692108869552612,0.6201182183000159,0.5851359,<function relu at 0x1370a5d90>,128,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6962665724260841,0.5640362501144409,0.6591422329065341,0.67554075,<function relu at 0x1370a5d90>,128,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6930389360345196,0.5692108869552612,0.611906994367664,0.59511924,<function relu at 0x1370a5d90>,128,0.0,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6905722696753399,0.5666235685348511,0.6871940128616802,0.5895729,<function relu at 0x1370a5d90>,128,0.0,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7364721032965538,0.5549805760383606,0.5869599203731507,0.65335554,<function relu at 0x1370a5d90>,128,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7288095803032563,0.5433376431465149,0.5608430864806977,0.6638935,<function relu at 0x1370a5d90>,128,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7123544349553206,0.5666235685348511,0.5354532614986697,0.6666667,<function relu at 0x1370a5d90>,128,0.0,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.8211999084477591,0.5730918645858765,0.4212905061588774,0.8430394,<function relu at 0x1370a5d90>,128,0.0,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7194906146220988,0.5873221158981323,0.6317994455066709,0.6705491,<function relu at 0x1370a5d90>,128,0.0,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7376491650264291,0.5795601606369019,0.5723327984098454,0.75374377,<function relu at 0x1370a5d90>,128,0.0,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7331677563440291,0.5407503247261047,0.6035224606576921,0.7382141,<function relu at 0x1370a5d90>,128,0.0,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.9104176045697843,0.5562742352485657,0.3429848628611414,0.91403216,<function relu at 0x1370a5d90>,128,0.0,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7300861095395156,0.5536869168281555,0.6221788276650148,0.7099279,<function relu at 0x1370a5d90>,128,0.0,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.8593207320142995,0.5394566655158997,0.44814105372394514,0.7770383,<function relu at 0x1370a5d90>,128,0.0,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.8212494766881827,0.5640362501144409,0.32423276456276445,0.8896284,<function relu at 0x1370a5d90>,128,0.0,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
